model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
clonemlp,12p,0.264134,0.698698,0.488179,0.175723,0.137008,0.569656,0.864992,0.804925,0.260392,0.34255,0.728111,0.81874,0.308098,1.2633e-54
clonemlp,12q,0.485209,0.725365,0.526154,0.143708,0.114298,0.214817,0.907511,0.746303,0.401657,0.414747,0.857143,0.93702,0.12644,1.48888e-09
clonemlp,13p,0.462993,0.78481,0.615927,0.143245,0.113332,-0.395354,0.757079,0.679925,0.290812,0.479263,0.823349,0.889401,0.213948,1.46307e-26
clonemlp,13q,0.416258,0.68908,0.474831,0.15501,0.11915,0.295219,0.962174,0.776121,0.397214,0.423963,0.858679,0.918587,0.162477,1.69062e-15
clonemlp,14p,0.520207,0.734414,0.539364,0.146957,0.115209,0.168416,0.821703,0.660743,0.224998,0.482335,0.864823,0.923195,0.107858,4.55683e-07
clonemlp,14q,0.470017,0.70182,0.492551,0.152227,0.121977,-0.0582503,0.882486,0.706985,0.239184,0.465438,0.870968,0.9447,0.0430803,0.174206
clonemlp,15p,0.58659,0.778547,0.606135,0.129079,0.104349,-0.0113054,0.777487,0.632736,0.314618,0.470046,0.860215,0.923195,0.0352248,0.388426
clonemlp,15q,0.429708,0.698094,0.487335,0.144667,0.115929,0.123066,0.899066,0.733942,0.364712,0.454685,0.863287,0.921659,0.0893098,5.58212e-05
clonemlp,16p,0.513024,0.720103,0.518548,0.142611,0.112935,0.0296919,0.838222,0.671952,0.296132,0.44086,0.869432,0.938556,0.066718,0.00574719
clonemlp,16q,0.441741,0.704608,0.496472,0.148497,0.118239,-0.155776,0.885515,0.726838,0.334083,0.459293,0.867896,0.913978,0.073829,0.00154456
clonemlp,17p,0.51729,0.728038,0.530039,0.140203,0.114522,-0.0595466,0.798545,0.657174,0.235048,0.445469,0.863287,0.933948,0.0633537,0.0102168
clonemlp,17q,0.288866,0.598677,0.358414,0.16813,0.13741,-0.278147,0.945828,0.804246,0.265948,0.422427,0.821813,0.917051,0.148538,5.05102e-13
clonemlp,18p,0.387265,0.726358,0.527597,0.154854,0.124551,-0.291148,0.822562,0.708889,0.216562,0.425499,0.821813,0.903226,0.143305,3.76172e-12
clonemlp,18q,0.445542,0.700833,0.491168,0.138602,0.110844,-0.103517,0.846603,0.682676,0.336089,0.505376,0.913978,0.956989,0.0466096,0.114956
clonemlp,19p,0.515278,0.749285,0.561427,0.14137,0.112627,0.260114,0.791129,0.665084,0.264103,0.451613,0.855607,0.927803,0.163126,1.28018e-15
clonemlp,19q,0.35478,0.6095,0.37149,0.162425,0.132059,0.105946,0.92134,0.75164,0.203798,0.47619,0.87404,0.930876,0.0902488,4.47231e-05
clonemlp,20p,0.379193,0.688083,0.473459,0.159744,0.127227,-0.311316,0.771955,0.662205,0.0683207,0.525346,0.858679,0.921659,0.13646,4.66391e-11
clonemlp,20q,0.460976,0.683308,0.46691,0.140462,0.113359,0.0479221,0.842066,0.680934,0.293225,0.471582,0.887865,0.960061,0.0513847,0.0621477
clonemlp,21p,0.575038,0.772629,0.596955,0.125441,0.0996283,0.0527427,0.794945,0.63684,0.363111,0.442396,0.831029,0.892473,0.0710259,0.00263419
clonemlp,21q,0.353586,0.638319,0.407452,0.163555,0.128398,0.232404,0.947282,0.762433,0.274157,0.47619,0.872504,0.932412,0.10679,6.15963e-07
clonemlp,22p,0.570597,0.770932,0.594337,0.133325,0.106992,0.13083,0.762855,0.62356,0.242173,0.457757,0.867896,0.921659,0.100843,3.1233e-06
clonemlp,22q,0.284565,0.585468,0.342773,0.171416,0.137339,-0.132733,0.951394,0.771562,0.197144,0.430108,0.837174,0.895545,0.102496,2.00763e-06
cloneatt,1p,0.0221222,0.18171,0.0330184,0.197183,0.154816,-0.0840872,0.839931,0.661125,-0.385749,0.557604,0.918587,0.967742,0.0865398,0.000105905
cloneatt,1q,-0.0259749,0.119237,0.0142174,0.208607,0.167756,-0.182762,0.920727,0.753338,-0.246334,0.493088,0.886329,0.9447,0.107557,4.96278e-07
